AGE,AREA_KM2,NAME,POP,FIPS,time,SEX,abs_pop
30.0,96920.0,"Korea, South",406731.0,KS,2023.0,Male,406731.0
31.0,96920.0,"Korea, South",404818.0,KS,2023.0,Male,404818.0
32.0,96920.0,"Korea, South",388294.0,KS,2023.0,Male,388294.0
33.0,96920.0,"Korea, South",352567.0,KS,2023.0,Male,352567.0
34.0,96920.0,"Korea, South",363879.0,KS,2023.0,Male,363879.0
35.0,96920.0,"Korea, South",358922.0,KS,2023.0,Male,358922.0
36.0,96920.0,"Korea, South",349305.0,KS,2023.0,Male,349305.0
37.0,96920.0,"Korea, South",365582.0,KS,2023.0,Male,365582.0
38.0,96920.0,"Korea, South",359372.0,KS,2023.0,Male,359372.0
39.0,96920.0,"Korea, South",387259.0,KS,2023.0,Male,387259.0
40.0,96920.0,"Korea, South",419883.0,KS,2023.0,Male,419883.0
41.0,96920.0,"Korea, South",450414.0,KS,2023.0,Male,450414.0
42.0,96920.0,"Korea, South",471600.0,KS,2023.0,Male,471600.0
43.0,96920.0,"Korea, South",459075.0,KS,2023.0,Male,459075.0
44.0,96920.0,"Korea, South",435700.0,KS,2023.0,Male,435700.0
45.0,96920.0,"Korea, South",392995.0,KS,2023.0,Male,392995.0
46.0,96920.0,"Korea, South",394085.0,KS,2023.0,Male,394085.0
47.0,96920.0,"Korea, South",386585.0,KS,2023.0,Male,386585.0
48.0,96920.0,"Korea, South",400260.0,KS,2023.0,Male,400260.0
49.0,96920.0,"Korea, South",423195.0,KS,2023.0,Male,423195.0
50.0,96920.0,"Korea, South",422493.0,KS,2023.0,Male,422493.0
51.0,96920.0,"Korea, South",427455.0,KS,2023.0,Male,427455.0
52.0,96920.0,"Korea, South",415089.0,KS,2023.0,Male,415089.0
53.0,96920.0,"Korea, South",429121.0,KS,2023.0,Male,429121.0
54.0,96920.0,"Korea, South",444762.0,KS,2023.0,Male,444762.0
55.0,96920.0,"Korea, South",433499.0,KS,2023.0,Male,433499.0
56.0,96920.0,"Korea, South",373197.0,KS,2023.0,Male,373197.0
57.0,96920.0,"Korea, South",372411.0,KS,2023.0,Male,372411.0
58.0,96920.0,"Korea, South",372303.0,KS,2023.0,Male,372303.0
59.0,96920.0,"Korea, South",387695.0,KS,2023.0,Male,387695.0
60.0,96920.0,"Korea, South",412913.0,KS,2023.0,Male,412913.0
61.0,96920.0,"Korea, South",417760.0,KS,2023.0,Male,417760.0
62.0,96920.0,"Korea, South",418098.0,KS,2023.0,Male,418098.0
63.0,96920.0,"Korea, South",406262.0,KS,2023.0,Male,406262.0
64.0,96920.0,"Korea, South",398480.0,KS,2023.0,Male,398480.0
65.0,96920.0,"Korea, South",369963.0,KS,2023.0,Male,369963.0
66.0,96920.0,"Korea, South",340824.0,KS,2023.0,Male,340824.0
67.0,96920.0,"Korea, South",317120.0,KS,2023.0,Male,317120.0
68.0,96920.0,"Korea, South",319951.0,KS,2023.0,Male,319951.0
69.0,96920.0,"Korea, South",272073.0,KS,2023.0,Male,272073.0
70.0,96920.0,"Korea, South",219829.0,KS,2023.0,Male,219829.0
71.0,96920.0,"Korea, South",245836.0,KS,2023.0,Male,245836.0
72.0,96920.0,"Korea, South",182704.0,KS,2023.0,Male,182704.0
73.0,96920.0,"Korea, South",184961.0,KS,2023.0,Male,184961.0
74.0,96920.0,"Korea, South",183055.0,KS,2023.0,Male,183055.0
75.0,96920.0,"Korea, South",174610.0,KS,2023.0,Male,174610.0
76.0,96920.0,"Korea, South",166519.0,KS,2023.0,Male,166519.0
77.0,96920.0,"Korea, South",142428.0,KS,2023.0,Male,142428.0
78.0,96920.0,"Korea, South",117534.0,KS,2023.0,Male,117534.0
79.0,96920.0,"Korea, South",112543.0,KS,2023.0,Male,112543.0
80.0,96920.0,"Korea, South",106986.0,KS,2023.0,Male,106986.0
81.0,96920.0,"Korea, South",113261.0,KS,2023.0,Male,113261.0
82.0,96920.0,"Korea, South",97461.0,KS,2023.0,Male,97461.0
83.0,96920.0,"Korea, South",81459.0,KS,2023.0,Male,81459.0
84.0,96920.0,"Korea, South",77735.0,KS,2023.0,Male,77735.0
85.0,96920.0,"Korea, South",67703.0,KS,2023.0,Male,67703.0
86.0,96920.0,"Korea, South",57800.0,KS,2023.0,Male,57800.0
87.0,96920.0,"Korea, South",49315.0,KS,2023.0,Male,49315.0
88.0,96920.0,"Korea, South",43344.0,KS,2023.0,Male,43344.0
89.0,96920.0,"Korea, South",34772.0,KS,2023.0,Male,34772.0
90.0,96920.0,"Korea, South",26173.0,KS,2023.0,Male,26173.0
91.0,96920.0,"Korea, South",21847.0,KS,2023.0,Male,21847.0
92.0,96920.0,"Korea, South",14839.0,KS,2023.0,Male,14839.0
93.0,96920.0,"Korea, South",11193.0,KS,2023.0,Male,11193.0
94.0,96920.0,"Korea, South",8859.0,KS,2023.0,Male,8859.0
95.0,96920.0,"Korea, South",6291.0,KS,2023.0,Male,6291.0
96.0,96920.0,"Korea, South",4568.0,KS,2023.0,Male,4568.0
97.0,96920.0,"Korea, South",3334.0,KS,2023.0,Male,3334.0
98.0,96920.0,"Korea, South",2218.0,KS,2023.0,Male,2218.0
99.0,96920.0,"Korea, South",1645.0,KS,2023.0,Male,1645.0
100.0,96920.0,"Korea, South",2707.0,KS,2023.0,Male,2707.0
0.0,96920.0,"Korea, South",218509.0,KS,2024.0,Male,218509.0
1.0,96920.0,"Korea, South",217762.0,KS,2024.0,Male,217762.0
2.0,96920.0,"Korea, South",216827.0,KS,2024.0,Male,216827.0
3.0,96920.0,"Korea, South",216022.0,KS,2024.0,Male,216022.0
4.0,96920.0,"Korea, South",215456.0,KS,2024.0,Male,215456.0
5.0,96920.0,"Korea, South",215214.0,KS,2024.0,Male,215214.0
6.0,96920.0,"Korea, South",215390.0,KS,2024.0,Male,215390.0
7.0,96920.0,"Korea, South",216227.0,KS,2024.0,Male,216227.0
8.0,96920.0,"Korea, South",217966.0,KS,2024.0,Male,217966.0
9.0,96920.0,"Korea, South",219191.0,KS,2024.0,Male,219191.0
10.0,96920.0,"Korea, South",219602.0,KS,2024.0,Male,219602.0
11.0,96920.0,"Korea, South",232311.0,KS,2024.0,Male,232311.0
12.0,96920.0,"Korea, South",241054.0,KS,2024.0,Male,241054.0
13.0,96920.0,"Korea, South",237730.0,KS,2024.0,Male,237730.0
14.0,96920.0,"Korea, South",230980.0,KS,2024.0,Male,230980.0
15.0,96920.0,"Korea, South",229831.0,KS,2024.0,Male,229831.0
16.0,96920.0,"Korea, South",242439.0,KS,2024.0,Male,242439.0
17.0,96920.0,"Korea, South",238786.0,KS,2024.0,Male,238786.0
18.0,96920.0,"Korea, South",224703.0,KS,2024.0,Male,224703.0
19.0,96920.0,"Korea, South",232378.0,KS,2024.0,Male,232378.0
20.0,96920.0,"Korea, South",249060.0,KS,2024.0,Male,249060.0
21.0,96920.0,"Korea, South",256807.0,KS,2024.0,Male,256807.0
22.0,96920.0,"Korea, South",275448.0,KS,2024.0,Male,275448.0
23.0,96920.0,"Korea, South",314341.0,KS,2024.0,Male,314341.0
24.0,96920.0,"Korea, South",332379.0,KS,2024.0,Male,332379.0
25.0,96920.0,"Korea, South",337237.0,KS,2024.0,Male,337237.0
26.0,96920.0,"Korea, South",355607.0,KS,2024.0,Male,355607.0
27.0,96920.0,"Korea, South",372315.0,KS,2024.0,Male,372315.0
28.0,96920.0,"Korea, South",388991.0,KS,2024.0,Male,388991.0
29.0,96920.0,"Korea, South",402121.0,KS,2024.0,Male,402121.0
30.0,96920.0,"Korea, South",405604.0,KS,2024.0,Male,405604.0
31.0,96920.0,"Korea, South",407930.0,KS,2024.0,Male,407930.0
32.0,96920.0,"Korea, South",406007.0,KS,2024.0,Male,406007.0
33.0,96920.0,"Korea, South",389480.0,KS,2024.0,Male,389480.0
34.0,96920.0,"Korea, South",353773.0,KS,2024.0,Male,353773.0
35.0,96920.0,"Korea, South",364703.0,KS,2024.0,Male,364703.0
36.0,96920.0,"Korea, South",359363.0,KS,2024.0,Male,359363.0
37.0,96920.0,"Korea, South",349736.0,KS,2024.0,Male,349736.0
38.0,96920.0,"Korea, South",365966.0,KS,2024.0,Male,365966.0
39.0,96920.0,"Korea, South",359720.0,KS,2024.0,Male,359720.0
40.0,96920.0,"Korea, South",387588.0,KS,2024.0,Male,387588.0
41.0,96920.0,"Korea, South",420176.0,KS,2024.0,Male,420176.0
42.0,96920.0,"Korea, South",450579.0,KS,2024.0,Male,450579.0
43.0,96920.0,"Korea, South",471636.0,KS,2024.0,Male,471636.0
44.0,96920.0,"Korea, South",459042.0,KS,2024.0,Male,459042.0
45.0,96920.0,"Korea, South",435724.0,KS,2024.0,Male,435724.0
46.0,96920.0,"Korea, South",393129.0,KS,2024.0,Male,393129.0
47.0,96920.0,"Korea, South",394112.0,KS,2024.0,Male,394112.0
48.0,96920.0,"Korea, South",386525.0,KS,2024.0,Male,386525.0
49.0,96920.0,"Korea, South",400048.0,KS,2024.0,Male,400048.0
50.0,96920.0,"Korea, South",422793.0,KS,2024.0,Male,422793.0
51.0,96920.0,"Korea, South",421970.0,KS,2024.0,Male,421970.0
52.0,96920.0,"Korea, South",426769.0,KS,2024.0,Male,426769.0
53.0,96920.0,"Korea, South",414302.0,KS,2024.0,Male,414302.0
54.0,96920.0,"Korea, South",428089.0,KS,2024.0,Male,428089.0
55.0,96920.0,"Korea, South",443335.0,KS,2024.0,Male,443335.0
56.0,96920.0,"Korea, South",431797.0,KS,2024.0,Male,431797.0
57.0,96920.0,"Korea, South",371620.0,KS,2024.0,Male,371620.0
58.0,96920.0,"Korea, South",370616.0,KS,2024.0,Male,370616.0
59.0,96920.0,"Korea, South",370257.0,KS,2024.0,Male,370257.0
60.0,96920.0,"Korea, South",385344.0,KS,2024.0,Male,385344.0
61.0,96920.0,"Korea, South",410144.0,KS,2024.0,Male,410144.0
62.0,96920.0,"Korea, South",414601.0,KS,2024.0,Male,414601.0
63.0,96920.0,"Korea, South",414574.0,KS,2024.0,Male,414574.0
64.0,96920.0,"Korea, South",402494.0,KS,2024.0,Male,402494.0
65.0,96920.0,"Korea, South",394255.0,KS,2024.0,Male,394255.0
66.0,96920.0,"Korea, South",365523.0,KS,2024.0,Male,365523.0
67.0,96920.0,"Korea, South",336382.0,KS,2024.0,Male,336382.0
68.0,96920.0,"Korea, South",312599.0,KS,2024.0,Male,312599.0
69.0,96920.0,"Korea, South",314920.0,KS,2024.0,Male,314920.0
70.0,96920.0,"Korea, South",266972.0,KS,2024.0,Male,266972.0
71.0,96920.0,"Korea, South",214983.0,KS,2024.0,Male,214983.0
72.0,96920.0,"Korea, South",239843.0,KS,2024.0,Male,239843.0
73.0,96920.0,"Korea, South",177818.0,KS,2024.0,Male,177818.0
74.0,96920.0,"Korea, South",179516.0,KS,2024.0,Male,179516.0
75.0,96920.0,"Korea, South",177106.0,KS,2024.0,Male,177106.0
76.0,96920.0,"Korea, South",168349.0,KS,2024.0,Male,168349.0
77.0,96920.0,"Korea, South",159950.0,KS,2024.0,Male,159950.0
78.0,96920.0,"Korea, South",136232.0,KS,2024.0,Male,136232.0
79.0,96920.0,"Korea, South",111874.0,KS,2024.0,Male,111874.0
80.0,96920.0,"Korea, South",106552.0,KS,2024.0,Male,106552.0
81.0,96920.0,"Korea, South",100732.0,KS,2024.0,Male,100732.0
82.0,96920.0,"Korea, South",106006.0,KS,2024.0,Male,106006.0
83.0,96920.0,"Korea, South",90632.0,KS,2024.0,Male,90632.0
84.0,96920.0,"Korea, South",75224.0,KS,2024.0,Male,75224.0
85.0,96920.0,"Korea, South",71235.0,KS,2024.0,Male,71235.0
86.0,96920.0,"Korea, South",61528.0,KS,2024.0,Male,61528.0
87.0,96920.0,"Korea, South",52063.0,KS,2024.0,Male,52063.0
88.0,96920.0,"Korea, South",43996.0,KS,2024.0,Male,43996.0
89.0,96920.0,"Korea, South",38272.0,KS,2024.0,Male,38272.0
90.0,96920.0,"Korea, South",30361.0,KS,2024.0,Male,30361.0
91.0,96920.0,"Korea, South",22580.0,KS,2024.0,Male,22580.0
92.0,96920.0,"Korea, South",18611.0,KS,2024.0,Male,18611.0
93.0,96920.0,"Korea, South",12470.0,KS,2024.0,Male,12470.0
94.0,96920.0,"Korea, South",9271.0,KS,2024.0,Male,9271.0
95.0,96920.0,"Korea, South",7227.0,KS,2024.0,Male,7227.0
96.0,96920.0,"Korea, South",5050.0,KS,2024.0,Male,5050.0
97.0,96920.0,"Korea, South",3604.0,KS,2024.0,Male,3604.0
98.0,96920.0,"Korea, South",2584.0,KS,2024.0,Male,2584.0
99.0,96920.0,"Korea, South",1687.0,KS,2024.0,Male,1687.0
100.0,96920.0,"Korea, South",3107.0,KS,2024.0,Male,3107.0
0.0,96920.0,"Korea, South",218947.0,KS,2025.0,Male,218947.0
1.0,96920.0,"Korea, South",218133.0,KS,2025.0,Male,218133.0
2.0,96920.0,"Korea, South",217407.0,KS,2025.0,Male,217407.0
3.0,96920.0,"Korea, South",216486.0,KS,2025.0,Male,216486.0
4.0,96920.0,"Korea, South",215686.0,KS,2025.0,Male,215686.0
5.0,96920.0,"Korea, South",215208.0,KS,2025.0,Male,215208.0
6.0,96920.0,"Korea, South",215055.0,KS,2025.0,Male,215055.0
7.0,96920.0,"Korea, South",215231.0,KS,2025.0,Male,215231.0
8.0,96920.0,"Korea, South",216070.0,KS,2025.0,Male,216070.0
9.0,96920.0,"Korea, South",217810.0,KS,2025.0,Male,217810.0
10.0,96920.0,"Korea, South",219072.0,KS,2025.0,Male,219072.0
11.0,96920.0,"Korea, South",219520.0,KS,2025.0,Male,219520.0
12.0,96920.0,"Korea, South",232228.0,KS,2025.0,Male,232228.0
13.0,96920.0,"Korea, South",240968.0,KS,2025.0,Male,240968.0
14.0,96920.0,"Korea, South",237638.0,KS,2025.0,Male,237638.0
15.0,96920.0,"Korea, South",231222.0,KS,2025.0,Male,231222.0
16.0,96920.0,"Korea, South",230417.0,KS,2025.0,Male,230417.0
17.0,96920.0,"Korea, South",243003.0,KS,2025.0,Male,243003.0
18.0,96920.0,"Korea, South",239334.0,KS,2025.0,Male,239334.0
19.0,96920.0,"Korea, South",225243.0,KS,2025.0,Male,225243.0
20.0,96920.0,"Korea, South",233815.0,KS,2025.0,Male,233815.0
21.0,96920.0,"Korea, South",251434.0,KS,2025.0,Male,251434.0
22.0,96920.0,"Korea, South",259173.0,KS,2025.0,Male,259173.0
23.0,96920.0,"Korea, South",277802.0,KS,2025.0,Male,277802.0
24.0,96920.0,"Korea, South",316679.0,KS,2025.0,Male,316679.0
25.0,96920.0,"Korea, South",335001.0,KS,2025.0,Male,335001.0
26.0,96920.0,"Korea, South",340160.0,KS,2025.0,Male,340160.0
27.0,96920.0,"Korea, South",358530.0,KS,2025.0,Male,358530.0
28.0,96920.0,"Korea, South",375235.0,KS,2025.0,Male,375235.0
29.0,96920.0,"Korea, South",391899.0,KS,2025.0,Male,391899.0
30.0,96920.0,"Korea, South",404163.0,KS,2025.0,Male,404163.0
31.0,96920.0,"Korea, South",406747.0,KS,2025.0,Male,406747.0
32.0,96920.0,"Korea, South",409059.0,KS,2025.0,Male,409059.0
33.0,96920.0,"Korea, South",407124.0,KS,2025.0,Male,407124.0
34.0,96920.0,"Korea, South",390599.0,KS,2025.0,Male,390599.0
35.0,96920.0,"Korea, South",354563.0,KS,2025.0,Male,354563.0
36.0,96920.0,"Korea, South",365110.0,KS,2025.0,Male,365110.0
37.0,96920.0,"Korea, South",359756.0,KS,2025.0,Male,359756.0
38.0,96920.0,"Korea, South",350108.0,KS,2025.0,Male,350108.0
39.0,96920.0,"Korea, South",366278.0,KS,2025.0,Male,366278.0
40.0,96920.0,"Korea, South",360055.0,KS,2025.0,Male,360055.0
41.0,96920.0,"Korea, South",387897.0,KS,2025.0,Male,387897.0
42.0,96920.0,"Korea, South",420359.0,KS,2025.0,Male,420359.0
43.0,96920.0,"Korea, South",450624.0,KS,2025.0,Male,450624.0
44.0,96920.0,"Korea, South",471548.0,KS,2025.0,Male,471548.0
45.0,96920.0,"Korea, South",458980.0,KS,2025.0,Male,458980.0
46.0,96920.0,"Korea, South",435712.0,KS,2025.0,Male,435712.0
47.0,96920.0,"Korea, South",393120.0,KS,2025.0,Male,393120.0
48.0,96920.0,"Korea, South",393993.0,KS,2025.0,Male,393993.0
49.0,96920.0,"Korea, South",386322.0,KS,2025.0,Male,386322.0
50.0,96920.0,"Korea, South",399692.0,KS,2025.0,Male,399692.0
51.0,96920.0,"Korea, South",422234.0,KS,2025.0,Male,422234.0
52.0,96920.0,"Korea, South",421274.0,KS,2025.0,Male,421274.0
53.0,96920.0,"Korea, South",425893.0,KS,2025.0,Male,425893.0
54.0,96920.0,"Korea, South",413312.0,KS,2025.0,Male,413312.0
55.0,96920.0,"Korea, South",426724.0,KS,2025.0,Male,426724.0
56.0,96920.0,"Korea, South",441563.0,KS,2025.0,Male,441563.0
57.0,96920.0,"Korea, South",429858.0,KS,2025.0,Male,429858.0
58.0,96920.0,"Korea, South",369813.0,KS,2025.0,Male,369813.0
59.0,96920.0,"Korea, South",368565.0,KS,2025.0,Male,368565.0
60.0,96920.0,"Korea, South",368022.0,KS,2025.0,Male,368022.0
61.0,96920.0,"Korea, South",382779.0,KS,2025.0,Male,382779.0
62.0,96920.0,"Korea, South",407038.0,KS,2025.0,Male,407038.0
63.0,96920.0,"Korea, South",411097.0,KS,2025.0,Male,411097.0
64.0,96920.0,"Korea, South",410706.0,KS,2025.0,Male,410706.0
65.0,96920.0,"Korea, South",398222.0,KS,2025.0,Male,398222.0
66.0,96920.0,"Korea, South",389527.0,KS,2025.0,Male,389527.0
67.0,96920.0,"Korea, South",360765.0,KS,2025.0,Male,360765.0
68.0,96920.0,"Korea, South",331593.0,KS,2025.0,Male,331593.0
69.0,96920.0,"Korea, South",307690.0,KS,2025.0,Male,307690.0
70.0,96920.0,"Korea, South",309021.0,KS,2025.0,Male,309021.0
71.0,96920.0,"Korea, South",261086.0,KS,2025.0,Male,261086.0
72.0,96920.0,"Korea, South",209767.0,KS,2025.0,Male,209767.0
73.0,96920.0,"Korea, South",233421.0,KS,2025.0,Male,233421.0
74.0,96920.0,"Korea, South",172600.0,KS,2025.0,Male,172600.0
75.0,96920.0,"Korea, South",173700.0,KS,2025.0,Male,173700.0
76.0,96920.0,"Korea, South",170775.0,KS,2025.0,Male,170775.0
77.0,96920.0,"Korea, South",161728.0,KS,2025.0,Male,161728.0
78.0,96920.0,"Korea, South",153010.0,KS,2025.0,Male,153010.0
79.0,96920.0,"Korea, South",129686.0,KS,2025.0,Male,129686.0
80.0,96920.0,"Korea, South",105939.0,KS,2025.0,Male,105939.0
81.0,96920.0,"Korea, South",100344.0,KS,2025.0,Male,100344.0
82.0,96920.0,"Korea, South",94305.0,KS,2025.0,Male,94305.0
83.0,96920.0,"Korea, South",98603.0,KS,2025.0,Male,98603.0
84.0,96920.0,"Korea, South",83716.0,KS,2025.0,Male,83716.0
85.0,96920.0,"Korea, South",68956.0,KS,2025.0,Male,68956.0
86.0,96920.0,"Korea, South",64759.0,KS,2025.0,Male,64759.0
87.0,96920.0,"Korea, South",55442.0,KS,2025.0,Male,55442.0
88.0,96920.0,"Korea, South",46466.0,KS,2025.0,Male,46466.0
89.0,96920.0,"Korea, South",38864.0,KS,2025.0,Male,38864.0
90.0,96920.0,"Korea, South",33433.0,KS,2025.0,Male,33433.0
91.0,96920.0,"Korea, South",26207.0,KS,2025.0,Male,26207.0
92.0,96920.0,"Korea, South",19245.0,KS,2025.0,Male,19245.0
93.0,96920.0,"Korea, South",15649.0,KS,2025.0,Male,15649.0
94.0,96920.0,"Korea, South",10336.0,KS,2025.0,Male,10336.0
95.0,96920.0,"Korea, South",7567.0,KS,2025.0,Male,7567.0
96.0,96920.0,"Korea, South",5805.0,KS,2025.0,Male,5805.0
97.0,96920.0,"Korea, South",3988.0,KS,2025.0,Male,3988.0
98.0,96920.0,"Korea, South",2795.0,KS,2025.0,Male,2795.0
99.0,96920.0,"Korea, South",1967.0,KS,2025.0,Male,1967.0
100.0,96920.0,"Korea, South",3421.0,KS,2025.0,Male,3421.0
0.0,96920.0,"Korea, South",218768.0,KS,2026.0,Male,218768.0
1.0,96920.0,"Korea, South",218585.0,KS,2026.0,Male,218585.0
2.0,96920.0,"Korea, South",217790.0,KS,2026.0,Male,217790.0
3.0,96920.0,"Korea, South",217079.0,KS,2026.0,Male,217079.0
4.0,96920.0,"Korea, South",216164.0,KS,2026.0,Male,216164.0
5.0,96920.0,"Korea, South",215447.0,KS,2026.0,Male,215447.0
6.0,96920.0,"Korea, South",215055.0,KS,2026.0,Male,215055.0
7.0,96920.0,"Korea, South",214903.0,KS,2026.0,Male,214903.0
8.0,96920.0,"Korea, South",215079.0,KS,2026.0,Male,215079.0
9.0,96920.0,"Korea, South",215921.0,KS,2026.0,Male,215921.0
10.0,96920.0,"Korea, South",217696.0,KS,2026.0,Male,217696.0
11.0,96920.0,"Korea, South",218992.0,KS,2026.0,Male,218992.0
12.0,96920.0,"Korea, South",219441.0,KS,2026.0,Male,219441.0
13.0,96920.0,"Korea, South",232145.0,KS,2026.0,Male,232145.0
14.0,96920.0,"Korea, South",240879.0,KS,2026.0,Male,240879.0
15.0,96920.0,"Korea, South",237867.0,KS,2026.0,Male,237867.0
16.0,96920.0,"Korea, South",231780.0,KS,2026.0,Male,231780.0
17.0,96920.0,"Korea, South",230959.0,KS,2026.0,Male,230959.0
18.0,96920.0,"Korea, South",243524.0,KS,2026.0,Male,243524.0
19.0,96920.0,"Korea, South",239840.0,KS,2026.0,Male,239840.0
20.0,96920.0,"Korea, South",226619.0,KS,2026.0,Male,226619.0
21.0,96920.0,"Korea, South",236092.0,KS,2026.0,Male,236092.0
22.0,96920.0,"Korea, South",253698.0,KS,2026.0,Male,253698.0
23.0,96920.0,"Korea, South",261431.0,KS,2026.0,Male,261431.0
24.0,96920.0,"Korea, South",280053.0,KS,2026.0,Male,280053.0
25.0,96920.0,"Korea, South",319191.0,KS,2026.0,Male,319191.0
26.0,96920.0,"Korea, South",337797.0,KS,2026.0,Male,337797.0
27.0,96920.0,"Korea, South",342961.0,KS,2026.0,Male,342961.0
28.0,96920.0,"Korea, South",361328.0,KS,2026.0,Male,361328.0
29.0,96920.0,"Korea, South",378021.0,KS,2026.0,Male,378021.0
30.0,96920.0,"Korea, South",393853.0,KS,2026.0,Male,393853.0
31.0,96920.0,"Korea, South",405250.0,KS,2026.0,Male,405250.0
32.0,96920.0,"Korea, South",407820.0,KS,2026.0,Male,407820.0
33.0,96920.0,"Korea, South",410116.0,KS,2026.0,Male,410116.0
34.0,96920.0,"Korea, South",408174.0,KS,2026.0,Male,408174.0
35.0,96920.0,"Korea, South",391316.0,KS,2026.0,Male,391316.0
36.0,96920.0,"Korea, South",354950.0,KS,2026.0,Male,354950.0
37.0,96920.0,"Korea, South",365469.0,KS,2026.0,Male,365469.0
38.0,96920.0,"Korea, South",360090.0,KS,2026.0,Male,360090.0
39.0,96920.0,"Korea, South",350409.0,KS,2026.0,Male,350409.0
40.0,96920.0,"Korea, South",366575.0,KS,2026.0,Male,366575.0
41.0,96920.0,"Korea, South",360371.0,KS,2026.0,Male,360371.0
42.0,96920.0,"Korea, South",388102.0,KS,2026.0,Male,388102.0
43.0,96920.0,"Korea, South",420429.0,KS,2026.0,Male,420429.0
44.0,96920.0,"Korea, South",450549.0,KS,2026.0,Male,450549.0
45.0,96920.0,"Korea, South",471424.0,KS,2026.0,Male,471424.0
46.0,96920.0,"Korea, South",458873.0,KS,2026.0,Male,458873.0
47.0,96920.0,"Korea, South",435547.0,KS,2026.0,Male,435547.0
48.0,96920.0,"Korea, South",392966.0,KS,2026.0,Male,392966.0
49.0,96920.0,"Korea, South",393728.0,KS,2026.0,Male,393728.0
50.0,96920.0,"Korea, South",385980.0,KS,2026.0,Male,385980.0
51.0,96920.0,"Korea, South",399187.0,KS,2026.0,Male,399187.0
52.0,96920.0,"Korea, South",421502.0,KS,2026.0,Male,421502.0
53.0,96920.0,"Korea, South",420390.0,KS,2026.0,Male,420390.0
54.0,96920.0,"Korea, South",424811.0,KS,2026.0,Male,424811.0
55.0,96920.0,"Korea, South",411997.0,KS,2026.0,Male,411997.0
56.0,96920.0,"Korea, South",425026.0,KS,2026.0,Male,425026.0
57.0,96920.0,"Korea, South",439550.0,KS,2026.0,Male,439550.0
58.0,96920.0,"Korea, South",427657.0,KS,2026.0,Male,427657.0
59.0,96920.0,"Korea, South",367752.0,KS,2026.0,Male,367752.0
60.0,96920.0,"Korea, South",366326.0,KS,2026.0,Male,366326.0
61.0,96920.0,"Korea, South",365580.0,KS,2026.0,Male,365580.0
62.0,96920.0,"Korea, South",379897.0,KS,2026.0,Male,379897.0
63.0,96920.0,"Korea, South",403595.0,KS,2026.0,Male,403595.0
64.0,96920.0,"Korea, South",407252.0,KS,2026.0,Male,407252.0
65.0,96920.0,"Korea, South",406338.0,KS,2026.0,Male,406338.0
66.0,96920.0,"Korea, South",393454.0,KS,2026.0,Male,393454.0
67.0,96920.0,"Korea, South",384462.0,KS,2026.0,Male,384462.0
68.0,96920.0,"Korea, South",355634.0,KS,2026.0,Male,355634.0
69.0,96920.0,"Korea, South",326392.0,KS,2026.0,Male,326392.0
70.0,96920.0,"Korea, South",301942.0,KS,2026.0,Male,301942.0
71.0,96920.0,"Korea, South",302216.0,KS,2026.0,Male,302216.0
72.0,96920.0,"Korea, South",254752.0,KS,2026.0,Male,254752.0
73.0,96920.0,"Korea, South",204174.0,KS,2026.0,Male,204174.0
74.0,96920.0,"Korea, South",226567.0,KS,2026.0,Male,226567.0
75.0,96920.0,"Korea, South",167026.0,KS,2026.0,Male,167026.0
76.0,96920.0,"Korea, South",167511.0,KS,2026.0,Male,167511.0
77.0,96920.0,"Korea, South",164080.0,KS,2026.0,Male,164080.0
78.0,96920.0,"Korea, South",154733.0,KS,2026.0,Male,154733.0
79.0,96920.0,"Korea, South",145677.0,KS,2026.0,Male,145677.0
80.0,96920.0,"Korea, South",122825.0,KS,2026.0,Male,122825.0
81.0,96920.0,"Korea, South",99788.0,KS,2026.0,Male,99788.0
82.0,96920.0,"Korea, South",93964.0,KS,2026.0,Male,93964.0
83.0,96920.0,"Korea, South",87743.0,KS,2026.0,Male,87743.0
84.0,96920.0,"Korea, South",91104.0,KS,2026.0,Male,91104.0
85.0,96920.0,"Korea, South",76763.0,KS,2026.0,Male,76763.0
86.0,96920.0,"Korea, South",62710.0,KS,2026.0,Male,62710.0
87.0,96920.0,"Korea, South",58374.0,KS,2026.0,Male,58374.0
88.0,96920.0,"Korea, South",49501.0,KS,2026.0,Male,49501.0
89.0,96920.0,"Korea, South",41064.0,KS,2026.0,Male,41064.0
90.0,96920.0,"Korea, South",33966.0,KS,2026.0,Male,33966.0
91.0,96920.0,"Korea, South",28873.0,KS,2026.0,Male,28873.0
92.0,96920.0,"Korea, South",22348.0,KS,2026.0,Male,22348.0
93.0,96920.0,"Korea, South",16192.0,KS,2026.0,Male,16192.0
94.0,96920.0,"Korea, South",12978.0,KS,2026.0,Male,12978.0
95.0,96920.0,"Korea, South",8443.0,KS,2026.0,Male,8443.0
96.0,96920.0,"Korea, South",6082.0,KS,2026.0,Male,6082.0
97.0,96920.0,"Korea, South",4587.0,KS,2026.0,Male,4587.0
98.0,96920.0,"Korea, South",3095.0,KS,2026.0,Male,3095.0
99.0,96920.0,"Korea, South",2129.0,KS,2026.0,Male,2129.0
100.0,96920.0,"Korea, South",3850.0,KS,2026.0,Male,3850.0
0.0,96920.0,"Korea, South",217115.0,KS,2027.0,Male,217115.0
1.0,96920.0,"Korea, South",218419.0,KS,2027.0,Male,218419.0
2.0,96920.0,"Korea, South",218256.0,KS,2027.0,Male,218256.0
