"COUNTRY","Country","SERIES","Series","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"NLD","Netherlands","USDEX","In 2015 constant prices at 2015 USD exchange rates","2012","2012","USD","US Dollar","0","Units","2015","2015",50806,,
"NLD","Netherlands","USDEX","In 2015 constant prices at 2015 USD exchange rates","2013","2013","USD","US Dollar","0","Units","2015","2015",50891,,
"NLD","Netherlands","USDEX","In 2015 constant prices at 2015 USD exchange rates","2014","2014","USD","US Dollar","0","Units","2015","2015",50465,,
"NLD","Netherlands","USDEX","In 2015 constant prices at 2015 USD exchange rates","2015","2015","USD","US Dollar","0","Units","2015","2015",51442,,
"NOR","Norway","USDEX","In 2015 constant prices at 2015 USD exchange rates","2000","2000","USD","US Dollar","0","Units","2015","2015",45582,,
"NOR","Norway","USDEX","In 2015 constant prices at 2015 USD exchange rates","2001","2001","USD","US Dollar","0","Units","2015","2015",46737,,
"NOR","Norway","USDEX","In 2015 constant prices at 2015 USD exchange rates","2002","2002","USD","US Dollar","0","Units","2015","2015",48577,,
"NOR","Norway","USDEX","In 2015 constant prices at 2015 USD exchange rates","2003","2003","USD","US Dollar","0","Units","2015","2015",49195,,
"NOR","Norway","USDEX","In 2015 constant prices at 2015 USD exchange rates","2004","2004","USD","US Dollar","0","Units","2015","2015",50793,,
"NOR","Norway","USDEX","In 2015 constant prices at 2015 USD exchange rates","2005","2005","USD","US Dollar","0","Units","2015","2015",52209,,
"NOR","Norway","USDEX","In 2015 constant prices at 2015 USD exchange rates","2006","2006","USD","US Dollar","0","Units","2015","2015",54252,,
"NOR","Norway","USDEX","In 2015 constant prices at 2015 USD exchange rates","2007","2007","USD","US Dollar","0","Units","2015","2015",56577,,
"NOR","Norway","USDEX","In 2015 constant prices at 2015 USD exchange rates","2008","2008","USD","US Dollar","0","Units","2015","2015",57899,,
"NOR","Norway","USDEX","In 2015 constant prices at 2015 USD exchange rates","2009","2009","USD","US Dollar","0","Units","2015","2015",58474,,
"NOR","Norway","USDEX","In 2015 constant prices at 2015 USD exchange rates","2010","2010","USD","US Dollar","0","Units","2015","2015",59249,,
"NOR","Norway","USDEX","In 2015 constant prices at 2015 USD exchange rates","2011","2011","USD","US Dollar","0","Units","2015","2015",61233,,
"NOR","Norway","USDEX","In 2015 constant prices at 2015 USD exchange rates","2012","2012","USD","US Dollar","0","Units","2015","2015",62896,,
"NOR","Norway","USDEX","In 2015 constant prices at 2015 USD exchange rates","2013","2013","USD","US Dollar","0","Units","2015","2015",64185,,
"NOR","Norway","USDEX","In 2015 constant prices at 2015 USD exchange rates","2014","2014","USD","US Dollar","0","Units","2015","2015",64662,,
"NOR","Norway","USDEX","In 2015 constant prices at 2015 USD exchange rates","2015","2015","USD","US Dollar","0","Units","2015","2015",65037,,
"POL","Poland","USDEX","In 2015 constant prices at 2015 USD exchange rates","2000","2000","USD","US Dollar","0","Units","2015","2015",9865,,
"POL","Poland","USDEX","In 2015 constant prices at 2015 USD exchange rates","2001","2001","USD","US Dollar","0","Units","2015","2015",10424,,
"POL","Poland","USDEX","In 2015 constant prices at 2015 USD exchange rates","2002","2002","USD","US Dollar","0","Units","2015","2015",10387,,
"POL","Poland","USDEX","In 2015 constant prices at 2015 USD exchange rates","2003","2003","USD","US Dollar","0","Units","2015","2015",10515,,
"POL","Poland","USDEX","In 2015 constant prices at 2015 USD exchange rates","2004","2004","USD","US Dollar","0","Units","2015","2015",10328,,
"POL","Poland","USDEX","In 2015 constant prices at 2015 USD exchange rates","2005","2005","USD","US Dollar","0","Units","2015","2015",10271,,
"POL","Poland","USDEX","In 2015 constant prices at 2015 USD exchange rates","2006","2006","USD","US Dollar","0","Units","2015","2015",10346,,
"POL","Poland","USDEX","In 2015 constant prices at 2015 USD exchange rates","2007","2007","USD","US Dollar","0","Units","2015","2015",10585,,
"POL","Poland","USDEX","In 2015 constant prices at 2015 USD exchange rates","2008","2008","USD","US Dollar","0","Units","2015","2015",11221,,
"POL","Poland","USDEX","In 2015 constant prices at 2015 USD exchange rates","2009","2009","USD","US Dollar","0","Units","2015","2015",11196,,
"POL","Poland","USDEX","In 2015 constant prices at 2015 USD exchange rates","2010","2010","USD","US Dollar","0","Units","2015","2015",11578,,
"POL","Poland","USDEX","In 2015 constant prices at 2015 USD exchange rates","2011","2011","USD","US Dollar","0","Units","2015","2015",11578,,
"POL","Poland","USDEX","In 2015 constant prices at 2015 USD exchange rates","2012","2012","USD","US Dollar","0","Units","2015","2015",11470,,
"POL","Poland","USDEX","In 2015 constant prices at 2015 USD exchange rates","2013","2013","USD","US Dollar","0","Units","2015","2015",11606,,
"POL","Poland","USDEX","In 2015 constant prices at 2015 USD exchange rates","2014","2014","USD","US Dollar","0","Units","2015","2015",11827,,
"POL","Poland","USDEX","In 2015 constant prices at 2015 USD exchange rates","2015","2015","USD","US Dollar","0","Units","2015","2015",12257,,
"PRT","Portugal","USDEX","In 2015 constant prices at 2015 USD exchange rates","2000","2000","USD","US Dollar","0","Units","2015","2015",19246,,
"PRT","Portugal","USDEX","In 2015 constant prices at 2015 USD exchange rates","2001","2001","USD","US Dollar","0","Units","2015","2015",19331,,
"PRT","Portugal","USDEX","In 2015 constant prices at 2015 USD exchange rates","2002","2002","USD","US Dollar","0","Units","2015","2015",19321,,
"PRT","Portugal","USDEX","In 2015 constant prices at 2015 USD exchange rates","2003","2003","USD","US Dollar","0","Units","2015","2015",19271,,
"PRT","Portugal","USDEX","In 2015 constant prices at 2015 USD exchange rates","2004","2004","USD","US Dollar","0","Units","2015","2015",19304,,
"PRT","Portugal","USDEX","In 2015 constant prices at 2015 USD exchange rates","2005","2005","USD","US Dollar","0","Units","2015","2015",19193,,
"PRT","Portugal","USDEX","In 2015 constant prices at 2015 USD exchange rates","2006","2006","USD","US Dollar","0","Units","2015","2015",18778,,
"PRT","Portugal","USDEX","In 2015 constant prices at 2015 USD exchange rates","2007","2007","USD","US Dollar","0","Units","2015","2015",18910,,
"PRT","Portugal","USDEX","In 2015 constant prices at 2015 USD exchange rates","2008","2008","USD","US Dollar","0","Units","2015","2015",18849,,
"PRT","Portugal","USDEX","In 2015 constant prices at 2015 USD exchange rates","2009","2009","USD","US Dollar","0","Units","2015","2015",19719,,
"PRT","Portugal","USDEX","In 2015 constant prices at 2015 USD exchange rates","2010","2010","USD","US Dollar","0","Units","2015","2015",19644,,
"PRT","Portugal","USDEX","In 2015 constant prices at 2015 USD exchange rates","2011","2011","USD","US Dollar","0","Units","2015","2015",19177,,
"PRT","Portugal","USDEX","In 2015 constant prices at 2015 USD exchange rates","2012","2012","USD","US Dollar","0","Units","2015","2015",18348,,
"PRT","Portugal","USDEX","In 2015 constant prices at 2015 USD exchange rates","2013","2013","USD","US Dollar","0","Units","2015","2015",18725,,
"PRT","Portugal","USDEX","In 2015 constant prices at 2015 USD exchange rates","2014","2014","USD","US Dollar","0","Units","2015","2015",18344,,
"PRT","Portugal","USDEX","In 2015 constant prices at 2015 USD exchange rates","2015","2015","USD","US Dollar","0","Units","2015","2015",18153,,
"SVK","Slovak Republic","USDEX","In 2015 constant prices at 2015 USD exchange rates","2000","2000","USD","US Dollar","0","Units","2015","2015",9442,,
"SVK","Slovak Republic","USDEX","In 2015 constant prices at 2015 USD exchange rates","2001","2001","USD","US Dollar","0","Units","2015","2015",9436,,
"SVK","Slovak Republic","USDEX","In 2015 constant prices at 2015 USD exchange rates","2002","2002","USD","US Dollar","0","Units","2015","2015",9932,,
"SVK","Slovak Republic","USDEX","In 2015 constant prices at 2015 USD exchange rates","2003","2003","USD","US Dollar","0","Units","2015","2015",10148,,
"SVK","Slovak Republic","USDEX","In 2015 constant prices at 2015 USD exchange rates","2004","2004","USD","US Dollar","0","Units","2015","2015",10315,,
"SVK","Slovak Republic","USDEX","In 2015 constant prices at 2015 USD exchange rates","2005","2005","USD","US Dollar","0","Units","2015","2015",10985,,
"SVK","Slovak Republic","USDEX","In 2015 constant prices at 2015 USD exchange rates","2006","2006","USD","US Dollar","0","Units","2015","2015",11348,,
"SVK","Slovak Republic","USDEX","In 2015 constant prices at 2015 USD exchange rates","2007","2007","USD","US Dollar","0","Units","2015","2015",12046,,
"SVK","Slovak Republic","USDEX","In 2015 constant prices at 2015 USD exchange rates","2008","2008","USD","US Dollar","0","Units","2015","2015",12166,,
"SVK","Slovak Republic","USDEX","In 2015 constant prices at 2015 USD exchange rates","2009","2009","USD","US Dollar","0","Units","2015","2015",12576,,
"SVK","Slovak Republic","USDEX","In 2015 constant prices at 2015 USD exchange rates","2010","2010","USD","US Dollar","0","Units","2015","2015",13130,,
"SVK","Slovak Republic","USDEX","In 2015 constant prices at 2015 USD exchange rates","2011","2011","USD","US Dollar","0","Units","2015","2015",13013,,
"SVK","Slovak Republic","USDEX","In 2015 constant prices at 2015 USD exchange rates","2012","2012","USD","US Dollar","0","Units","2015","2015",12870,,
"SVK","Slovak Republic","USDEX","In 2015 constant prices at 2015 USD exchange rates","2013","2013","USD","US Dollar","0","Units","2015","2015",12967,,
"SVK","Slovak Republic","USDEX","In 2015 constant prices at 2015 USD exchange rates","2014","2014","USD","US Dollar","0","Units","2015","2015",13219,,
"SVK","Slovak Republic","USDEX","In 2015 constant prices at 2015 USD exchange rates","2015","2015","USD","US Dollar","0","Units","2015","2015",13647,,
"ESP","Spain","USDEX","In 2015 constant prices at 2015 USD exchange rates","2000","2000","USD","US Dollar","0","Units","2015","2015",28755,,
"ESP","Spain","USDEX","In 2015 constant prices at 2015 USD exchange rates","2001","2001","USD","US Dollar","0","Units","2015","2015",28748,,
"ESP","Spain","USDEX","In 2015 constant prices at 2015 USD exchange rates","2002","2002","USD","US Dollar","0","Units","2015","2015",28960,,
"ESP","Spain","USDEX","In 2015 constant prices at 2015 USD exchange rates","2003","2003","USD","US Dollar","0","Units","2015","2015",28882,,
"ESP","Spain","USDEX","In 2015 constant prices at 2015 USD exchange rates","2004","2004","USD","US Dollar","0","Units","2015","2015",28585,,
"ESP","Spain","USDEX","In 2015 constant prices at 2015 USD exchange rates","2005","2005","USD","US Dollar","0","Units","2015","2015",28750,,
"ESP","Spain","USDEX","In 2015 constant prices at 2015 USD exchange rates","2006","2006","USD","US Dollar","0","Units","2015","2015",28641,,
"ESP","Spain","USDEX","In 2015 constant prices at 2015 USD exchange rates","2007","2007","USD","US Dollar","0","Units","2015","2015",29016,,
"ESP","Spain","USDEX","In 2015 constant prices at 2015 USD exchange rates","2008","2008","USD","US Dollar","0","Units","2015","2015",30184,,
"ESP","Spain","USDEX","In 2015 constant prices at 2015 USD exchange rates","2009","2009","USD","US Dollar","0","Units","2015","2015",32229,,
"ESP","Spain","USDEX","In 2015 constant prices at 2015 USD exchange rates","2010","2010","USD","US Dollar","0","Units","2015","2015",31676,,
"ESP","Spain","USDEX","In 2015 constant prices at 2015 USD exchange rates","2011","2011","USD","US Dollar","0","Units","2015","2015",31227,,
"ESP","Spain","USDEX","In 2015 constant prices at 2015 USD exchange rates","2012","2012","USD","US Dollar","0","Units","2015","2015",30255,,
"ESP","Spain","USDEX","In 2015 constant prices at 2015 USD exchange rates","2013","2013","USD","US Dollar","0","Units","2015","2015",30524,,
"ESP","Spain","USDEX","In 2015 constant prices at 2015 USD exchange rates","2014","2014","USD","US Dollar","0","Units","2015","2015",30232,,
"ESP","Spain","USDEX","In 2015 constant prices at 2015 USD exchange rates","2015","2015","USD","US Dollar","0","Units","2015","2015",30476,,
"SWE","Sweden","USDEX","In 2015 constant prices at 2015 USD exchange rates","2000","2000","USD","US Dollar","0","Units","2015","2015",36595,,
"SWE","Sweden","USDEX","In 2015 constant prices at 2015 USD exchange rates","2001","2001","USD","US Dollar","0","Units","2015","2015",36801,,
"SWE","Sweden","USDEX","In 2015 constant prices at 2015 USD exchange rates","2002","2002","USD","US Dollar","0","Units","2015","2015",37105,,
"SWE","Sweden","USDEX","In 2015 constant prices at 2015 USD exchange rates","2003","2003","USD","US Dollar","0","Units","2015","2015",37567,,
"SWE","Sweden","USDEX","In 2015 constant prices at 2015 USD exchange rates","2004","2004","USD","US Dollar","0","Units","2015","2015",38705,,
"SWE","Sweden","USDEX","In 2015 constant prices at 2015 USD exchange rates","2005","2005","USD","US Dollar","0","Units","2015","2015",39461,,
"SWE","Sweden","USDEX","In 2015 constant prices at 2015 USD exchange rates","2006","2006","USD","US Dollar","0","Units","2015","2015",40415,,
"SWE","Sweden","USDEX","In 2015 constant prices at 2015 USD exchange rates","2007","2007","USD","US Dollar","0","Units","2015","2015",41721,,
"SWE","Sweden","USDEX","In 2015 constant prices at 2015 USD exchange rates","2008","2008","USD","US Dollar","0","Units","2015","2015",42296,,
"SWE","Sweden","USDEX","In 2015 constant prices at 2015 USD exchange rates","2009","2009","USD","US Dollar","0","Units","2015","2015",42575,,
"SWE","Sweden","USDEX","In 2015 constant prices at 2015 USD exchange rates","2010","2010","USD","US Dollar","0","Units","2015","2015",42826,,
"SWE","Sweden","USDEX","In 2015 constant prices at 2015 USD exchange rates","2011","2011","USD","US Dollar","0","Units","2015","2015",43365,,
"SWE","Sweden","USDEX","In 2015 constant prices at 2015 USD exchange rates","2012","2012","USD","US Dollar","0","Units","2015","2015",44329,,
"SWE","Sweden","USDEX","In 2015 constant prices at 2015 USD exchange rates","2013","2013","USD","US Dollar","0","Units","2015","2015",44791,,
"SWE","Sweden","USDEX","In 2015 constant prices at 2015 USD exchange rates","2014","2014","USD","US Dollar","0","Units","2015","2015",45366,,
"SWE","Sweden","USDEX","In 2015 constant prices at 2015 USD exchange rates","2015","2015","USD","US Dollar","0","Units","2015","2015",46164,,
"CHE","Switzerland","USDEX","In 2015 constant prices at 2015 USD exchange rates","2000","2000","USD","US Dollar","0","Units","2015","2015",76511,,
"CHE","Switzerland","USDEX","In 2015 constant prices at 2015 USD exchange rates","2001","2001","USD","US Dollar","0","Units","2015","2015",79330,,
"CHE","Switzerland","USDEX","In 2015 constant prices at 2015 USD exchange rates","2002","2002","USD","US Dollar","0","Units","2015","2015",80349,,
"CHE","Switzerland","USDEX","In 2015 constant prices at 2015 USD exchange rates","2003","2003","USD","US Dollar","0","Units","2015","2015",80490,,
"CHE","Switzerland","USDEX","In 2015 constant prices at 2015 USD exchange rates","2004","2004","USD","US Dollar","0","Units","2015","2015",79610,,
"CHE","Switzerland","USDEX","In 2015 constant prices at 2015 USD exchange rates","2005","2005","USD","US Dollar","0","Units","2015","2015",80754,,
"CHE","Switzerland","USDEX","In 2015 constant prices at 2015 USD exchange rates","2006","2006","USD","US Dollar","0","Units","2015","2015",81354,,
"CHE","Switzerland","USDEX","In 2015 constant prices at 2015 USD exchange rates","2007","2007","USD","US Dollar","0","Units","2015","2015",82495,,
"CHE","Switzerland","USDEX","In 2015 constant prices at 2015 USD exchange rates","2008","2008","USD","US Dollar","0","Units","2015","2015",82868,,
"CHE","Switzerland","USDEX","In 2015 constant prices at 2015 USD exchange rates","2009","2009","USD","US Dollar","0","Units","2015","2015",84511,,
"CHE","Switzerland","USDEX","In 2015 constant prices at 2015 USD exchange rates","2010","2010","USD","US Dollar","0","Units","2015","2015",84430,,
"CHE","Switzerland","USDEX","In 2015 constant prices at 2015 USD exchange rates","2011","2011","USD","US Dollar","0","Units","2015","2015",84848,,
"CHE","Switzerland","USDEX","In 2015 constant prices at 2015 USD exchange rates","2012","2012","USD","US Dollar","0","Units","2015","2015",86500,,
"CHE","Switzerland","USDEX","In 2015 constant prices at 2015 USD exchange rates","2013","2013","USD","US Dollar","0","Units","2015","2015",87724,,
"CHE","Switzerland","USDEX","In 2015 constant prices at 2015 USD exchange rates","2014","2014","USD","US Dollar","0","Units","2015","2015",88490,,
"CHE","Switzerland","USDEX","In 2015 constant prices at 2015 USD exchange rates","2015","2015","USD","US Dollar","0","Units","2015","2015",88761,,
"GBR","United Kingdom","USDEX","In 2015 constant prices at 2015 USD exchange rates","2000","2000","USD","US Dollar","0","Units","2015","2015",47449,,
"GBR","United Kingdom","USDEX","In 2015 constant prices at 2015 USD exchange rates","2001","2001","USD","US Dollar","0","Units","2015","2015",49746,,
"GBR","United Kingdom","USDEX","In 2015 constant prices at 2015 USD exchange rates","2002","2002","USD","US Dollar","0","Units","2015","2015",50492,,
"GBR","United Kingdom","USDEX","In 2015 constant prices at 2015 USD exchange rates","2003","2003","USD","US Dollar","0","Units","2015","2015",51576,,
"GBR","United Kingdom","USDEX","In 2015 constant prices at 2015 USD exchange rates","2004","2004","USD","US Dollar","0","Units","2015","2015",52496,,
"GBR","United Kingdom","USDEX","In 2015 constant prices at 2015 USD exchange rates","2005","2005","USD","US Dollar","0","Units","2015","2015",52261,,
"GBR","United Kingdom","USDEX","In 2015 constant prices at 2015 USD exchange rates","2006","2006","USD","US Dollar","0","Units","2015","2015",53533,,
"GBR","United Kingdom","USDEX","In 2015 constant prices at 2015 USD exchange rates","2007","2007","USD","US Dollar","0","Units","2015","2015",54797,,
"GBR","United Kingdom","USDEX","In 2015 constant prices at 2015 USD exchange rates","2008","2008","USD","US Dollar","0","Units","2015","2015",53221,,
"GBR","United Kingdom","USDEX","In 2015 constant prices at 2015 USD exchange rates","2009","2009","USD","US Dollar","0","Units","2015","2015",53633,,
"GBR","United Kingdom","USDEX","In 2015 constant prices at 2015 USD exchange rates","2010","2010","USD","US Dollar","0","Units","2015","2015",52253,,
"GBR","United Kingdom","USDEX","In 2015 constant prices at 2015 USD exchange rates","2011","2011","USD","US Dollar","0","Units","2015","2015",50933,,
"GBR","United Kingdom","USDEX","In 2015 constant prices at 2015 USD exchange rates","2012","2012","USD","US Dollar","0","Units","2015","2015",50731,,
"GBR","United Kingdom","USDEX","In 2015 constant prices at 2015 USD exchange rates","2013","2013","USD","US Dollar","0","Units","2015","2015",50067,,
"GBR","United Kingdom","USDEX","In 2015 constant prices at 2015 USD exchange rates","2014","2014","USD","US Dollar","0","Units","2015","2015",49677,,
"USA","United States","USDEX","In 2015 constant prices at 2015 USD exchange rates","2000","2000","USD","US Dollar","0","Units","2015","2015",51295,,
"USA","United States","USDEX","In 2015 constant prices at 2015 USD exchange rates","2001","2001","USD","US Dollar","0","Units","2015","2015",51726,,
"USA","United States","USDEX","In 2015 constant prices at 2015 USD exchange rates","2002","2002","USD","US Dollar","0","Units","2015","2015",52122,,
"USA","United States","USDEX","In 2015 constant prices at 2015 USD exchange rates","2003","2003","USD","US Dollar","0","Units","2015","2015",52731,,
"USA","United States","USDEX","In 2015 constant prices at 2015 USD exchange rates","2004","2004","USD","US Dollar","0","Units","2015","2015",53755,,
"USA","United States","USDEX","In 2015 constant prices at 2015 USD exchange rates","2005","2005","USD","US Dollar","0","Units","2015","2015",53811,,
"USA","United States","USDEX","In 2015 constant prices at 2015 USD exchange rates","2006","2006","USD","US Dollar","0","Units","2015","2015",54690,,
"USA","United States","USDEX","In 2015 constant prices at 2015 USD exchange rates","2007","2007","USD","US Dollar","0","Units","2015","2015",55780,,
"USA","United States","USDEX","In 2015 constant prices at 2015 USD exchange rates","2008","2008","USD","US Dollar","0","Units","2015","2015",55560,,
"USA","United States","USDEX","In 2015 constant prices at 2015 USD exchange rates","2009","2009","USD","US Dollar","0","Units","2015","2015",56042,,
"USA","United States","USDEX","In 2015 constant prices at 2015 USD exchange rates","2010","2010","USD","US Dollar","0","Units","2015","2015",56398,,
"USA","United States","USDEX","In 2015 constant prices at 2015 USD exchange rates","2011","2011","USD","US Dollar","0","Units","2015","2015",56540,,
"USA","United States","USDEX","In 2015 constant prices at 2015 USD exchange rates","2012","2012","USD","US Dollar","0","Units","2015","2015",56995,,
"USA","United States","USDEX","In 2015 constant prices at 2015 USD exchange rates","2013","2013","USD","US Dollar","0","Units","2015","2015",56701,,
"USA","United States","USDEX","In 2015 constant prices at 2015 USD exchange rates","2014","2014","USD","US Dollar","0","Units","2015","2015",57594,,
"USA","United States","USDEX","In 2015 constant prices at 2015 USD exchange rates","2015","2015","USD","US Dollar","0","Units","2015","2015",58714,,
"ISR","Israel","USDEX","In 2015 constant prices at 2015 USD exchange rates","2005","2005","USD","US Dollar","0","Units","2015","2015",31410,,
"ISR","Israel","USDEX","In 2015 constant prices at 2015 USD exchange rates","2006","2006","USD","US Dollar","0","Units","2015","2015",32806,,
"ISR","Israel","USDEX","In 2015 constant prices at 2015 USD exchange rates","2007","2007","USD","US Dollar","0","Units","2015","2015",33439,,
"ISR","Israel","USDEX","In 2015 constant prices at 2015 USD exchange rates","2008","2008","USD","US Dollar","0","Units","2015","2015",32571,,
"ISR","Israel","USDEX","In 2015 constant prices at 2015 USD exchange rates","2009","2009","USD","US Dollar","0","Units","2015","2015",31787,,
"ISR","Israel","USDEX","In 2015 constant prices at 2015 USD exchange rates","2010","2010","USD","US Dollar","0","Units","2015","2015",31631,,
"ISR","Israel","USDEX","In 2015 constant prices at 2015 USD exchange rates","2011","2011","USD","US Dollar","0","Units","2015","2015",31906,,
"ISR","Israel","USDEX","In 2015 constant prices at 2015 USD exchange rates","2012","2012","USD","US Dollar","0","Units","2015","2015",32404,,
"ISR","Israel","USDEX","In 2015 constant prices at 2015 USD exchange rates","2013","2013","USD","US Dollar","0","Units","2015","2015",32724,,
"ISR","Israel","USDEX","In 2015 constant prices at 2015 USD exchange rates","2014","2014","USD","US Dollar","0","Units","2015","2015",32840,,
"ISR","Israel","USDEX","In 2015 constant prices at 2015 USD exchange rates","2015","2015","USD","US Dollar","0","Units","2015","2015",33799,,
"SVN","Slovenia","USDEX","In 2015 constant prices at 2015 USD exchange rates","2000","2000","USD","US Dollar","0","Units","2015","2015",19101,,
"SVN","Slovenia","USDEX","In 2015 constant prices at 2015 USD exchange rates","2001","2001","USD","US Dollar","0","Units","2015","2015",19884,,
"SVN","Slovenia","USDEX","In 2015 constant prices at 2015 USD exchange rates","2002","2002","USD","US Dollar","0","Units","2015","2015",19878,,
"SVN","Slovenia","USDEX","In 2015 constant prices at 2015 USD exchange rates","2003","2003","USD","US Dollar","0","Units","2015","2015",20297,,
"SVN","Slovenia","USDEX","In 2015 constant prices at 2015 USD exchange rates","2004","2004","USD","US Dollar","0","Units","2015","2015",21279,,
"SVN","Slovenia","USDEX","In 2015 constant prices at 2015 USD exchange rates","2005","2005","USD","US Dollar","0","Units","2015","2015",22111,,
"SVN","Slovenia","USDEX","In 2015 constant prices at 2015 USD exchange rates","2006","2006","USD","US Dollar","0","Units","2015","2015",22825,,
"SVN","Slovenia","USDEX","In 2015 constant prices at 2015 USD exchange rates","2007","2007","USD","US Dollar","0","Units","2015","2015",23318,,
"SVN","Slovenia","USDEX","In 2015 constant prices at 2015 USD exchange rates","2008","2008","USD","US Dollar","0","Units","2015","2015",23669,,
"SVN","Slovenia","USDEX","In 2015 constant prices at 2015 USD exchange rates","2009","2009","USD","US Dollar","0","Units","2015","2015",23884,,
"SVN","Slovenia","USDEX","In 2015 constant prices at 2015 USD exchange rates","2010","2010","USD","US Dollar","0","Units","2015","2015",24601,,
"SVN","Slovenia","USDEX","In 2015 constant prices at 2015 USD exchange rates","2011","2011","USD","US Dollar","0","Units","2015","2015",24536,,
"SVN","Slovenia","USDEX","In 2015 constant prices at 2015 USD exchange rates","2012","2012","USD","US Dollar","0","Units","2015","2015",23846,,
"SVN","Slovenia","USDEX","In 2015 constant prices at 2015 USD exchange rates","2013","2013","USD","US Dollar","0","Units","2015","2015",23807,,
"SVN","Slovenia","USDEX","In 2015 constant prices at 2015 USD exchange rates","2014","2014","USD","US Dollar","0","Units","2015","2015",24134,,
"SVN","Slovenia","USDEX","In 2015 constant prices at 2015 USD exchange rates","2015","2015","USD","US Dollar","0","Units","2015","2015",24612,,
"EST","Estonia","USDEX","In 2015 constant prices at 2015 USD exchange rates","2000","2000","USD","US Dollar","0","Units","2015","2015",8294,,
"EST","Estonia","USDEX","In 2015 constant prices at 2015 USD exchange rates","2001","2001","USD","US Dollar","0","Units","2015","2015",8578,,
"EST","Estonia","USDEX","In 2015 constant prices at 2015 USD exchange rates","2002","2002","USD","US Dollar","0","Units","2015","2015",8977,,
"EST","Estonia","USDEX","In 2015 constant prices at 2015 USD exchange rates","2003","2003","USD","US Dollar","0","Units","2015","2015",9827,,
"EST","Estonia","USDEX","In 2015 constant prices at 2015 USD exchange rates","2004","2004","USD","US Dollar","0","Units","2015","2015",10555,,
"EST","Estonia","USDEX","In 2015 constant prices at 2015 USD exchange rates","2005","2005","USD","US Dollar","0","Units","2015","2015",11236,,
"EST","Estonia","USDEX","In 2015 constant prices at 2015 USD exchange rates","2006","2006","USD","US Dollar","0","Units","2015","2015",12055,,
"EST","Estonia","USDEX","In 2015 constant prices at 2015 USD exchange rates","2007","2007","USD","US Dollar","0","Units","2015","2015",13938,,
"EST","Estonia","USDEX","In 2015 constant prices at 2015 USD exchange rates","2008","2008","USD","US Dollar","0","Units","2015","2015",14043,,
"EST","Estonia","USDEX","In 2015 constant prices at 2015 USD exchange rates","2009","2009","USD","US Dollar","0","Units","2015","2015",13473,,
"EST","Estonia","USDEX","In 2015 constant prices at 2015 USD exchange rates","2010","2010","USD","US Dollar","0","Units","2015","2015",13454,,
"EST","Estonia","USDEX","In 2015 constant prices at 2015 USD exchange rates","2011","2011","USD","US Dollar","0","Units","2015","2015",12851,,
"EST","Estonia","USDEX","In 2015 constant prices at 2015 USD exchange rates","2012","2012","USD","US Dollar","0","Units","2015","2015",13204,,
"EST","Estonia","USDEX","In 2015 constant prices at 2015 USD exchange rates","2013","2013","USD","US Dollar","0","Units","2015","2015",13447,,
"EST","Estonia","USDEX","In 2015 constant prices at 2015 USD exchange rates","2014","2014","USD","US Dollar","0","Units","2015","2015",14292,,
"EST","Estonia","USDEX","In 2015 constant prices at 2015 USD exchange rates","2015","2015","USD","US Dollar","0","Units","2015","2015",15082,,
"MEX","Mexico","CPNCU","Current prices in NCU","2000","2000","MXN","Mexican Peso","0","Units",,,71071,,
"MEX","Mexico","CPNCU","Current prices in NCU","2001","2001","MXN","Mexican Peso","0","Units",,,78834,,
"MEX","Mexico","CPNCU","Current prices in NCU","2002","2002","MXN","Mexican Peso","0","Units",,,82963,,
"MEX","Mexico","CPNCU","Current prices in NCU","2003","2003","MXN","Mexican Peso","0","Units",,,88668,,
"MEX","Mexico","CPNCU","Current prices in NCU","2004","2004","MXN","Mexican Peso","0","Units",,,93265,,
"MEX","Mexico","CPNCU","Current prices in NCU","2005","2005","MXN","Mexican Peso","0","Units",,,98849,,
"MEX","Mexico","CPNCU","Current prices in NCU","2006","2006","MXN","Mexican Peso","0","Units",,,103151,,
"MEX","Mexico","CPNCU","Current prices in NCU","2007","2007","MXN","Mexican Peso","0","Units",,,109206,,
"MEX","Mexico","CPNCU","Current prices in NCU","2008","2008","MXN","Mexican Peso","0","Units",,,115218,,
"MEX","Mexico","CPNCU","Current prices in NCU","2009","2009","MXN","Mexican Peso","0","Units",,,119059,,
"MEX","Mexico","CPNCU","Current prices in NCU","2010","2010","MXN","Mexican Peso","0","Units",,,118857,,
"MEX","Mexico","CPNCU","Current prices in NCU","2011","2011","MXN","Mexican Peso","0","Units",,,125333,,
"MEX","Mexico","CPNCU","Current prices in NCU","2012","2012","MXN","Mexican Peso","0","Units",,,129782,,
"MEX","Mexico","CPNCU","Current prices in NCU","2013","2013","MXN","Mexican Peso","0","Units",,,134108,,
"MEX","Mexico","CPNCU","Current prices in NCU","2014","2014","MXN","Mexican Peso","0","Units",,,137844,,
"MEX","Mexico","CPNCU","Current prices in NCU","2015","2015","MXN","Mexican Peso","0","Units",,,141129,,
"MEX","Mexico","CNPNCU","2015 constant prices and NCU","2000","2000","MXN","Mexican Peso","0","Units","2015","2015",130973,,
"MEX","Mexico","CNPNCU","2015 constant prices and NCU","2001","2001","MXN","Mexican Peso","0","Units","2015","2015",137977,,
